m,n,x1,b391,b392,b393,b394,b395,b396,b397,b398,b399,b400,b401,b402,b403,b404,b405,b406,b407,b408,b409,b410,b411,b412,b413,b414,b415,b416,b417,b418,b419,b420,b421,b422,b423,b424,b425,b426,b427,b428,b429,b430,b431,b432,b433,b434,b435,b436,b437,b438,b439,b440,b441,b442,b443,b444,b445,b446,b447,b448,label
96.82546997,-99.91897583,-111.454689,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
50.39343262,-71.1223526,159.5635071,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-53.47171021,-13.24057007,-149.3741302,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
99.4723053,-82.87837219,95.30361938,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
27.77040863,-94.09004211,145.2643738,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-47.36120605,-31.49799347,172.3967896,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
28.11997986,-97.08313751,58.58673096,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-22.33343506,-45.10673904,145.0867615,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,1.5,2.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
69.10830688,-61.70721817,138.0837708,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-59.15445709,-86.98681641,-20.80464172,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
29.90180969,-72.12530518,-175.3784485,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-87.40246582,-80.84140015,-95.94701385,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
95.1411438,-55.27904129,-188.3783875,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
-74.27845764,-97.23458099,-191.8328857,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-76.21076965,-72.04296112,-194.247467,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-54.62266922,-97.52471924,-134.94487,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
35.42176819,-89.79505157,193.7210083,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-27.38025665,-6.447746277,199.3707581,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-99.24152374,-76.91314697,196.9121399,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
53.29777527,-58.54431534,175.6693726,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
16.00483704,-90.30897522,-158.8352966,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
-94.89245605,-18.70844269,-10.33706665,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
69.6832428,-31.68206787,177.8797607,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
17.49992371,-76.15855408,19.86097717,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
27.00119019,-94.31746674,-38.53173828,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
-92.96924591,-32.99861908,187.4447327,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-24.13611603,-87.58112335,-108.1472244,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-55.4942627,-69.04058075,-153.2584534,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-95.04376984,-94.05977631,-137.1095581,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
-91.35049438,-63.21942902,-175.9248199,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-89.34342194,-7.458076477,177.8205566,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-93.22380066,-16.51487732,196.6670837,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-91.48667145,-60.66381454,198.2134705,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-92.64898682,-20.99331665,-160.8760376,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-36.84510422,-92.60059357,-176.4524384,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
12.46302032,-99.34102631,-128.0790405,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
-99.11302185,-97.25778961,182.4533386,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-99.02977753,-65.71591187,127.0226746,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
79.3026886,-92.69178009,50.57272339,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-98.64447021,-72.85137939,-156.9452362,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-99.54929352,-24.38738251,190.9521179,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
-96.23643494,-89.24388885,32.44061279,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,
-93.49778748,-84.58256531,-180.0890503,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
44.27330017,-98.07942963,-190.361496,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,0.5,0.5,
97.86030579,-72.34893799,114.6638794,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-38.60809708,-99.47562408,-146.5861206,2.5,1.5,2.5,1.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,1.5,2.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,1.5,2.5,0.5,0.5,0.5,0.5,2.5,1.5,
-4.008125305,-23.02351379,-187.879364,2.5,1.5,2.5,1.5,2.5,1.5,1.5,2.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,1.5,2.5,0.5,0.5,2.5,1.5,0.5,0.5,0.5,0.5,2.5,1.5,2.5,1.5,2.5,1.5,2.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
